Date,Open,High,Low,Close,Adj Close,Volume,%change
10/10/2022,233.050003,234.559998,226.729996,229.25,228.605759,29743600,-0.032586099
11/10/2022,227.619995,229.059998,224.110001,225.410004,224.77655,30474000,-0.023299755
12/10/2022,225.399994,227.860001,223.960007,225.75,225.115585,21903900,-0.009753102
13/10/2022,219.850006,236.100006,219.130005,234.240005,233.581741,42551800,-0.02462284
14/10/2022,235.539993,237.240005,228.339996,228.559998,227.917694,30198600,0.07136678
17/10/2022,235.820007,238.960007,235.139999,237.529999,236.862488,28142300,0.001188817
18/10/2022,243.240005,243.929993,235.369995,238.5,237.829758,26329600,0.031464667
19/10/2022,237.039993,239.610001,234.289993,236.479996,235.81543,19985700,-0.025489278
20/10/2022,235.770004,241.309998,234.869995,236.149994,235.486359,21811000,-0.005357699
21/10/2022,234.740005,243,234.5,242.119995,241.439575,26299700,-0.00436866
24/10/2022,243.759995,247.839996,241.300003,247.25,246.555176,24911200,0.038425449
25/10/2022,247.259995,251.039993,245.830002,250.660004,249.955582,34775500,0.014358386
26/10/2022,231.169998,238.300003,230.059998,231.320007,230.669937,82543200,-0.065073191
27/10/2022,231.039993,233.690002,225.779999,226.75,226.112778,40424600,-0.000562378
28/10/2022,226.240005,236.600006,226.050003,235.869995,235.207138,40647700,-0.020775572
31/10/2022,233.759995,234.919998,231.149994,232.130005,231.477661,28357300,0.033238993
01/11/2022,234.600006,235.740005,227.330002,228.169998,227.528793,30592300,0.003593476
02/11/2022,229.460007,231.300003,220.039993,220.100006,219.481476,38407000,-0.021909629
03/11/2022,220.089996,220.410004,213.979996,214.25,213.647903,36633900,-0.040835051
04/11/2022,217.550003,221.589996,213.429993,221.389999,220.767838,36789100,-0.011540702
07/11/2022,221.990005,228.410004,221.279999,227.869995,227.22963,33498000,0.02040911
08/11/2022,228.699997,231.649994,225.839996,228.869995,228.226822,28192500,0.03022655
09/11/2022,227.369995,228.630005,224.330002,224.509995,223.879074,27852900,-0.005815488
10/11/2022,235.429993,243.330002,235,242.979996,242.297165,46268000,0.03544882
11/11/2022,242.990005,247.990005,241.929993,247.110001,246.415558,34620200,0.032111508
14/11/2022,241.990005,243.910004,239.210007,241.550003,240.871185,31123300,-0.004115396
15/11/2022,245.660004,247,240.029999,241.970001,241.290009,31390100,0.015165912
16/11/2022,242.789993,243.800003,240.419998,241.729996,241.729996,24093300,-0.011682858
17/11/2022,237.779999,243.25,237.630005,241.679993,241.679993,23123500,-0.020635093
18/11/2022,243.509995,243.740005,239.029999,241.220001,241.220001,27613500,0.024097889
21/11/2022,241.429993,244.669998,241.190002,242.050003,242.050003,26394700,-0.008541752
22/11/2022,243.589996,245.309998,240.710007,245.029999,245.029999,19665700,0.008946705
23/11/2022,245.110001,248.279999,244.270004,247.580002,247.580002,19508500,0.006240014
25/11/2022,247.309998,248.699997,246.729996,247.490005,247.490005,9200800,0.00897555
28/11/2022,246.080002,246.649994,240.800003,241.759995,241.759995,24778200,-0.004973499
29/11/2022,241.399994,242.789993,238.210007,240.330002,240.330002,17956300,-0.019018238
30/11/2022,240.570007,255.330002,239.860001,255.139999,255.139999,47594200,-0.003438223
01/12/2022,253.869995,256.119995,250.919998,254.690002,254.690002,26041500,0.055285312
02/12/2022,249.820007,256.059998,249.690002,255.020004,255.020004,21528500,-0.015953
05/12/2022,252.009995,253.820007,248.059998,250.199997,250.199997,23435300,0.008766263
06/12/2022,250.820007,251.860001,243.779999,245.119995,245.119995,22463700,-0.004721987
07/12/2022,244.830002,246.160004,242.210007,244.369995,244.369995,20481500,-0.023881687
08/12/2022,244.839996,248.740005,243.059998,247.399994,247.399994,22611800,4.08202E-05
09/12/2022,244.699997,248.309998,244.160004,245.419998,245.419998,20609700,-0.000571798
12/12/2022,247.449997,252.539993,247.169998,252.509995,252.509995,30665100,0.011238251
13/12/2022,261.690002,263.920013,253.070007,256.920013,256.920013,42196900,0.057547
14/12/2022,257.130005,262.589996,254.309998,257.220001,257.220001,35410900,-0.017425186
15/12/2022,253.720001,254.199997,247.339996,249.009995,249.009995,35560400,-0.013261789
16/12/2022,248.550003,249.839996,243.509995,244.690002,244.690002,86102000,-0.020376785
19/12/2022,244.860001,245.210007,238.710007,240.449997,240.449997,29696400,-0.014846115
20/12/2022,239.399994,242.910004,238.419998,241.800003,241.800003,25150800,-0.022298485
21/12/2022,241.690002,245.619995,240.110001,244.429993,244.429993,23690600,0.009565614
22/12/2022,241.259995,241.990005,233.869995,238.190002,238.190002,28651700,-0.001779168
23/12/2022,236.110001,238.869995,233.940002,238.729996,238.729996,21207000,-0.021346241
27/12/2022,238.699997,238.929993,235.830002,236.960007,236.960007,16688600,0.010969446
28/12/2022,236.889999,239.720001,234.169998,234.529999,234.529999,17457100,-0.007582732
29/12/2022,235.649994,241.919998,235.649994,241.009995,241.009995,19770700,-0.005234518
30/12/2022,238.210007,239.960007,236.660004,239.820007,239.820007,21930800,0.010863624
03/01/2023,243.080002,245.75,237.399994,239.580002,239.580002,25740000,0.020444124
04/01/2023,232.279999,232.869995,225.960007,229.100006,229.100006,50623400,-0.044429829
05/01/2023,227.199997,227.550003,221.759995,222.309998,222.309998,39585600,-0.021870165
06/01/2023,223,225.759995,219.350006,224.929993,224.929993,43597700,-0.018485903
09/01/2023,226.449997,231.240005,226.410004,227.119995,227.119995,27369800,0.015470839
10/01/2023,227.759995,231.309998,227.330002,228.850006,228.850006,27033900,0.005784933
11/01/2023,231.289993,235.949997,231.110001,235.770004,235.770004,28669300,0.015498762
12/01/2023,235.259995,239.899994,233.559998,238.509995,238.509995,27269500,0.017164608
13/01/2023,237,239.369995,234.919998,239.229996,239.229996,21317700,0.007396094
17/01/2023,237.970001,240.910004,237.089996,240.350006,240.350006,29831300,0.004092831
18/01/2023,241.570007,242.380005,235.520004,235.809998,235.809998,30028700,0.015127982
19/01/2023,233.779999,235.520004,230.679993,231.929993,231.929993,28623000,-0.032247414
20/01/2023,234.860001,240.740005,234.509995,240.220001,240.220001,35323400,0.004619737
23/01/2023,241.100006,245.169998,239.649994,242.580002,242.580002,31934000,0.026569041
24/01/2023,242.5,243.949997,240.440002,242.039993,242.039993,40234400,0.005806694
25/01/2023,234.479996,243.300003,230.899994,240.610001,240.610001,66526600,-0.033072181
26/01/2023,243.649994,248.309998,242,248,248,33454500,0.039107805
27/01/2023,248.990005,249.830002,246.830002,248.160004,248.160004,26480800,0.021916729
30/01/2023,244.509995,245.600006,242.199997,242.710007,242.710007,25845300,-0.01799273
